"","record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","genus","species","taxa","plot_type"
"2154",6900,10,24,1982,14,"OL","M",21,36,"Onychomys","leucogaster","Rodent","Control"
"2155",8440,10,15,1983,14,"OL","M",21,38,"Onychomys","leucogaster","Rodent","Control"
"2156",9384,7,31,1984,14,"OL","F",22,38,"Onychomys","leucogaster","Rodent","Control"
"2157",10068,3,16,1985,14,"OL","F",20,34,"Onychomys","leucogaster","Rodent","Control"
"2158",10729,9,21,1985,14,"OL","M",21,32,"Onychomys","leucogaster","Rodent","Control"
"2159",11362,4,12,1986,14,"OL","M",21,38,"Onychomys","leucogaster","Rodent","Control"
"2160",11977,11,15,1986,14,"OL","F",19,36,"Onychomys","leucogaster","Rodent","Control"
"2161",13507,10,24,1987,14,"OL","M",19,30,"Onychomys","leucogaster","Rodent","Control"
"2162",18710,5,14,1991,14,"OL","F",19,37,"Onychomys","leucogaster","Rodent","Control"
"2163",5965,5,22,1982,14,"RM","F",14,5,"Reithrodontomys","megalotis","Rodent","Control"
"2164",12487,4,4,1987,14,"RM","M",14,12,"Reithrodontomys","megalotis","Rodent","Control"
"2165",15110,11,6,1988,14,"RM","F",16,12,"Reithrodontomys","megalotis","Rodent","Control"
"2166",17182,2,25,1990,14,"RM","F",17,9,"Reithrodontomys","megalotis","Rodent","Control"
"2167",25129,2,9,1997,14,"RM","F",17,10,"Reithrodontomys","megalotis","Rodent","Control"
"2168",10187,4,20,1985,14,"PM","M",21,24,"Peromyscus","maniculatus","Rodent","Control"
"2169",26361,7,9,1997,14,"PM","F",21,22,"Peromyscus","maniculatus","Rodent","Control"
"2170",16481,9,4,1989,14,"AH",NA,NA,NA,"Ammospermophilus","harrisi","Rodent","Control"
"2171",20945,6,19,1993,14,"AH",NA,NA,NA,"Ammospermophilus","harrisi","Rodent","Control"
"2172",26879,9,28,1997,14,"AH",NA,NA,NA,"Ammospermophilus","harrisi","Rodent","Control"
"2173",31489,9,31,2000,14,"AH",NA,31,NA,"Ammospermophilus","harrisi","Rodent","Control"
"2174",33203,11,18,2001,14,"AH",NA,NA,NA,"Ammospermophilus","harrisi","Rodent","Control"
"2175",9828,1,19,1985,14,"AB",NA,NA,NA,"Amphispiza","bilineata","Bird","Control"
"2176",14845,8,10,1988,14,"CB",NA,NA,NA,"Campylorhynchus","brunneicapillus","Bird","Control"
"2177",15300,12,14,1988,14,"PG",NA,NA,NA,"Pooecetes","gramineus","Bird","Control"
"2178",875,5,17,1978,5,"NL","F",33,212,"Neotoma","albigula","Rodent","Rodent Exclosure"
"2179",5458,2,23,1982,5,"NL","M",34,235,"Neotoma","albigula","Rodent","Rodent Exclosure"
"2180",6543,9,18,1982,5,"NL","F",32,213,"Neotoma","albigula","Rodent","Rodent Exclosure"
"2181",14442,4,19,1988,5,"NL","M",33,131,"Neotoma","albigula","Rodent","Rodent Exclosure"
"2182",330,10,18,1977,5,"DM","M",37,43,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2183",696,3,12,1978,5,"DM","F",37,45,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2184",775,4,9,1978,5,"DM","M",37,44,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2185",1383,10,8,1978,5,"DM","F",36,46,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2186",2123,10,25,1979,5,"DM","F",37,49,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2187",2376,1,16,1980,5,"DM","M",37,45,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2188",2741,3,9,1980,5,"DM","F",NA,44,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2189",3026,5,25,1980,5,"DM","F",36,43,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2190",3384,10,12,1980,5,"DM","M",38,48,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2191",3782,1,12,1981,5,"DM","F",34,47,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2192",3905,2,1,1981,5,"DM","M",36,49,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2193",4049,4,5,1981,5,"DM","M",NA,NA,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2194",4161,4,5,1981,5,"DM","M",NA,48,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2195",4486,5,4,1981,5,"DM","F",35,50,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2196",4653,7,8,1981,5,"DM","M",37,50,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2197",4834,9,30,1981,5,"DM","M",38,51,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2198",5039,11,23,1981,5,"DM","F",36,21,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2199",5194,1,1,1982,5,"DM","M",36,53,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2200",5319,1,25,1982,5,"DM","M",37,51,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2201",5453,2,23,1982,5,"DM","F",37,49,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2202",5662,3,30,1982,5,"DM","M",36,45,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2203",5816,4,29,1982,5,"DM","M",36,44,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2204",5974,5,22,1982,5,"DM","M",36,43,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2205",6193,7,25,1982,5,"DM","F",NA,36,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2206",6495,8,16,1982,5,"DM","M",36,41,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2207",6668,10,23,1982,5,"DM","M",36,44,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2208",6785,10,23,1982,5,"DM","F",37,45,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2209",7259,1,13,1983,5,"DM","M",34,39,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2210",7396,2,27,1983,5,"DM","F",35,48,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2211",7592,3,15,1983,5,"DM","M",NA,42,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2212",7745,4,17,1983,5,"DM","F",35,40,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2213",8023,6,18,1983,5,"DM","M",38,49,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2214",8356,9,11,1983,5,"DM","M",37,51,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2215",8533,10,16,1983,5,"DM","M",36,35,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2216",8804,12,9,1983,5,"DM","M",37,45,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2217",9036,4,10,1984,5,"DM","M",37,51,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2218",9280,5,28,1984,5,"DM","F",32,25,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2219",9592,9,30,1984,5,"DM","F",35,45,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2220",9761,12,31,1984,5,"DM","F",34,32,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2221",9884,1,20,1985,5,"DM","M",35,30,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2222",10093,3,17,1985,5,"DM","M",36,49,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2223",10488,6,16,1985,5,"DM","M",37,49,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2224",10696,8,20,1985,5,"DM","F",38,45,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2225",11018,11,17,1985,5,"DM","F",37,43,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2226",11185,12,8,1985,5,"DM","F",39,40,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2227",11503,5,11,1986,5,"DM","F",37,45,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2228",11775,8,10,1986,5,"DM","M",36,50,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2229",11926,10,5,1986,5,"DM","F",35,27,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2230",12245,2,1,1987,5,"DM","M",34,53,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2231",17363,3,30,1990,5,"DM","F",35,44,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2232",21346,2,2,1994,5,"DM","F",39,42,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2233",23072,12,3,1995,5,"DM","F",35,51,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2234",25408,3,16,1997,5,"DM","F",33,48,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2235",29291,2,21,1999,5,"DM","M",38,56,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2236",29561,4,18,1999,5,"DM","M",38,45,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"2237",2720,3,9,1980,5,"PF","M",NA,6,"Perognathus","flavus","Rodent","Rodent Exclosure"
"2238",7572,3,15,1983,5,"PF","M",16,9,"Perognathus","flavus","Rodent","Rodent Exclosure"
"2239",22489,7,21,1995,5,"PF","F",17,7,"Perognathus","flavus","Rodent","Rodent Exclosure"
"2240",23858,4,15,1996,5,"PF","M",15,8,"Perognathus","flavus","Rodent","Rodent Exclosure"
"2241",24350,8,15,1996,5,"PF","M",16,8,"Perognathus","flavus","Rodent","Rodent Exclosure"
"2242",14618,6,12,1988,5,"PE","M",20,16,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
"2243",15305,12,14,1988,5,"PE","F",21,23,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
"2244",15911,4,1,1989,5,"PE","M",20,21,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
"2245",29295,2,21,1999,5,"PE","F",19,24,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
"2246",11,7,16,1977,5,"DS","F",53,NA,"Dipodomys","spectabilis","Rodent","Rodent Exclosure"
"2247",412,11,14,1977,5,"DS","M",52,126,"Dipodomys","spectabilis","Rodent","Rodent Exclosure"
"2248",687,3,12,1978,5,"DS","F",NA,69,"Dipodomys","spectabilis","Rodent","Rodent Exclosure"
"2249",1096,7,8,1978,5,"DS","M",52,133,"Dipodomys","spectabilis","Rodent","Rodent Exclosure"
"2250",1358,10,8,1978,5,"DS","M",52,131,"Dipodomys","spectabilis","Rodent","Rodent Exclosure"
"2251",1835,5,30,1979,5,"DS","M",51,105,"Dipodomys","spectabilis","Rodent","Rodent Exclosure"
"2252",3029,5,25,1980,5,"DS","F",49,112,"Dipodomys","spectabilis","Rodent","Rodent Exclosure"
"2253",5634,3,30,1982,5,"DS","F",45,76,"Dipodomys","spectabilis","Rodent","Rodent Exclosure"
"2254",8018,6,18,1983,5,"DS","M",49,NA,"Dipodomys","spectabilis","Rodent","Rodent Exclosure"
"2255",10442,5,24,1985,5,"PP","F",20,17,"Chaetodipus","penicillatus","Rodent","Rodent Exclosure"
"2256",14814,8,10,1988,5,"PP","M",22,23,"Chaetodipus","penicillatus","Rodent","Rodent Exclosure"
"2257",16393,7,30,1989,5,"PP","M",22,17,"Chaetodipus","penicillatus","Rodent","Rodent Exclosure"
"2258",18885,7,13,1991,5,"PP","F",21,5,"Chaetodipus","penicillatus","Rodent","Rodent Exclosure"
"2259",21799,9,7,1994,5,"PP","M",23,17,"Chaetodipus","penicillatus","Rodent","Rodent Exclosure"
"2260",22933,10,29,1995,5,"PP","M",22,14,"Chaetodipus","penicillatus","Rodent","Rodent Exclosure"
"2261",26436,7,9,1997,5,"PP","F",21,17,"Chaetodipus","penicillatus","Rodent","Rodent Exclosure"
"2262",35383,12,8,2002,5,"PP","M",20,19,"Chaetodipus","penicillatus","Rodent","Rodent Exclosure"
"2263",631,2,19,1978,5,"OT","M",20,25,"Onychomys","torridus","Rodent","Rodent Exclosure"
"2264",1548,12,3,1978,5,"OT","M",20,21,"Onychomys","torridus","Rodent","Rodent Exclosure"
"2265",2156,11,17,1979,5,"OT","M",20,23,"Onychomys","torridus","Rodent","Rodent Exclosure"
"2266",6513,8,16,1982,5,"OT","M",20,17,"Onychomys","torridus","Rodent","Rodent Exclosure"
"2267",10724,8,20,1985,5,"OT","M",20,22,"Onychomys","torridus","Rodent","Rodent Exclosure"
"2268",14976,10,9,1988,5,"OT","M",21,25,"Onychomys","torridus","Rodent","Rodent Exclosure"
"2269",15617,2,5,1989,5,"OT","F",21,25,"Onychomys","torridus","Rodent","Rodent Exclosure"
"2270",18176,12,16,1990,5,"OT","F",20,22,"Onychomys","torridus","Rodent","Rodent Exclosure"
"2271",19634,1,9,1992,5,"OT","F",20,23,"Onychomys","torridus","Rodent","Rodent Exclosure"
"2272",21319,12,15,1993,5,"OT","M",21,22,"Onychomys","torridus","Rodent","Rodent Exclosure"
"2273",24009,5,24,1996,5,"OT","F",20,30,"Onychomys","torridus","Rodent","Rodent Exclosure"
"2274",25979,6,9,1997,5,"OT","F",20,29,"Onychomys","torridus","Rodent","Rodent Exclosure"
"2275",28287,7,19,1998,5,"OT","M",21,22,"Onychomys","torridus","Rodent","Rodent Exclosure"
"2276",35384,12,8,2002,5,"OT","F",20,22,"Onychomys","torridus","Rodent","Rodent Exclosure"
"2277",10625,7,24,1985,5,"DO","M",35,31,"Dipodomys","ordii","Rodent","Rodent Exclosure"
"2278",11068,11,17,1985,5,"DO","M",35,50,"Dipodomys","ordii","Rodent","Rodent Exclosure"
"2279",11220,12,8,1985,5,"DO","F",37,56,"Dipodomys","ordii","Rodent","Rodent Exclosure"
"2280",11528,5,11,1986,5,"DO","F",37,39,"Dipodomys","ordii","Rodent","Rodent Exclosure"
"2281",12045,11,16,1986,5,"DO","F",36,56,"Dipodomys","ordii","Rodent","Rodent Exclosure"
"2282",12300,2,1,1987,5,"DO","M",37,59,"Dipodomys","ordii","Rodent","Rodent Exclosure"
"2283",12684,4,26,1987,5,"DO","M",37,56,"Dipodomys","ordii","Rodent","Rodent Exclosure"
"2284",13184,7,26,1987,5,"DO","M",NA,57,"Dipodomys","ordii","Rodent","Rodent Exclosure"
"2285",13735,11,22,1987,5,"DO","M",35,53,"Dipodomys","ordii","Rodent","Rodent Exclosure"
"2286",14152,2,22,1988,5,"DO","F",37,45,"Dipodomys","ordii","Rodent","Rodent Exclosure"
"2287",19712,2,7,1992,5,"DO","F",37,52,"Dipodomys","ordii","Rodent","Rodent Exclosure"
"2288",23637,3,24,1996,5,"DO","F",36,49,"Dipodomys","ordii","Rodent","Rodent Exclosure"
"2289",14922,9,12,1988,5,"SS",NA,NA,NA,"Spermophilus","spilosoma","Rodent","Rodent Exclosure"
"2290",3556,12,15,1980,5,"OL","F",19,26,"Onychomys","leucogaster","Rodent","Rodent Exclosure"
"2291",6733,10,23,1982,5,"OL","F",21,26,"Onychomys","leucogaster","Rodent","Rodent Exclosure"
"2292",8380,9,11,1983,5,"OL","F",21,34,"Onychomys","leucogaster","Rodent","Rodent Exclosure"
"2293",9361,7,4,1984,5,"OL","M",21,38,"Onychomys","leucogaster","Rodent","Rodent Exclosure"
"2294",9903,1,20,1985,5,"OL","M",20,31,"Onychomys","leucogaster","Rodent","Rodent Exclosure"
"2295",10435,5,24,1985,5,"OL","M",21,29,"Onychomys","leucogaster","Rodent","Rodent Exclosure"
"2296",12236,2,1,1987,5,"OL","M",19,39,"Onychomys","leucogaster","Rodent","Rodent Exclosure"
"2297",15667,2,5,1989,5,"OL","M",22,36,"Onychomys","leucogaster","Rodent","Rodent Exclosure"
"2298",20395,9,27,1992,5,"OL","F",18,26,"Onychomys","leucogaster","Rodent","Rodent Exclosure"
"2299",22025,1,12,1995,5,"OL","F",21,19,"Onychomys","leucogaster","Rodent","Rodent Exclosure"
"2300",13961,1,24,1988,5,"RM","F",16,11,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"2301",14847,8,10,1988,5,"RM","F",18,13,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"2302",15586,2,5,1989,5,"RM","F",18,11,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"2303",16073,5,11,1989,5,"RM","M",17,10,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"2304",16868,12,5,1989,5,"RM","M",17,12,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"2305",17574,5,25,1990,5,"RM","M",16,10,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"2306",18286,1,12,1991,5,"RM","M",17,9,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"2307",18557,3,14,1991,5,"RM","F",17,16,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"2308",19012,8,8,1991,5,"RM","F",16,10,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"2309",19527,12,8,1991,5,"RM","F",17,11,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"2310",20490,10,19,1992,5,"RM",NA,NA,NA,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"2311",25147,2,9,1997,5,"RM","M",18,12,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"2312",31610,11,26,2000,5,"RM","M",15,10,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"2313",12961,7,1,1987,5,"PM","M",18,12,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"2314",22321,6,8,1995,5,"PM","F",21,31,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"2315",26498,7,9,1997,5,"PM","M",21,22,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"2316",27263,11,22,1997,5,"PM","F",20,11,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"2317",28265,7,19,1998,5,"PM","F",20,20,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"2318",29292,2,21,1999,5,"PM","M",20,25,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"2319",22589,8,27,1995,5,"AH",NA,NA,NA,"Ammospermophilus","harrisi","Rodent","Rodent Exclosure"
"2320",15612,2,5,1989,5,"RF","M",17,12,"Reithrodontomys","fulvescens","Rodent","Rodent Exclosure"
"2321",17190,2,25,1990,5,"BA","F",14,7,"Baiomys","taylori","Rodent","Rodent Exclosure"
"2322",5195,1,1,1982,6,"NL","M",35,152,"Neotoma","albigula","Rodent","Short-term Krat Exclosure"
"2323",14870,9,11,1988,6,"NL","M",34,215,"Neotoma","albigula","Rodent","Short-term Krat Exclosure"
"2324",92,8,20,1977,6,"DM","M",35,39,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"2325",269,10,16,1977,6,"DM","M",37,46,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"2326",840,5,6,1978,6,"DM","M",37,41,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"2327",1251,9,4,1978,6,"DM","F",38,46,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"2328",1528,12,3,1978,6,"DM","M",36,42,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"2329",1610,1,29,1979,6,"DM","M",NA,52,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"2330",2556,3,9,1980,6,"DM","F",NA,39,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"2331",3375,10,12,1980,6,"DM","M",37,47,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"2332",3966,3,9,1981,6,"DM","F",36,43,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"2333",4255,4,6,1981,6,"DM","M",NA,47,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"2334",4835,9,30,1981,6,"DM","F",37,48,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"2335",5620,3,30,1982,6,"DM","M",36,57,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"2336",6401,8,15,1982,6,"DM","M",37,51,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"2337",6924,10,24,1982,6,"DM","M",36,40,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"2338",7279,1,13,1983,6,"DM","M",35,42,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"2339",7442,2,27,1983,6,"DM","M",36,46,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"2340",8114,7,17,1983,6,"DM","M",37,44,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"2341",8651,11,13,1983,6,"DM","F",35,33,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"2342",8877,2,5,1984,6,"DM","F",37,40,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"2343",9140,5,13,1984,6,"DM","F",36,47,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"2344",9796,1,19,1985,6,"DM","F",37,35,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"2345",9930,2,16,1985,6,"DM","M",35,38,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"2346",10038,3,16,1985,6,"DM","F",37,41,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"2347",10151,4,20,1985,6,"DM","F",35,25,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"2348",11233,3,8,1986,6,"DM","F",37,52,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"2349",12316,3,1,1987,6,"DM","F",35,41,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"2350",14457,5,14,1988,6,"DM","F",36,44,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"2351",29252,2,21,1999,6,"DM","F",37,46,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"2352",2875,4,18,1980,6,"PF","M",NA,8,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
"2353",5989,6,28,1982,6,"PF","M",NA,6,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
"2354",8397,9,11,1983,6,"PF","M",15,8,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
"2355",16984,1,29,1990,6,"PF","M",16,7,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
"2356",17465,4,26,1990,6,"PF","M",16,7,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
"2357",19494,12,8,1991,6,"PF","F",15,7,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
"2358",21469,3,12,1994,6,"PF","M",16,7,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
"2359",22085,2,5,1995,6,"PF","F",16,9,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
"2360",22479,7,21,1995,6,"PF","M",15,10,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
"2361",22970,10,29,1995,6,"PF","F",16,10,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
"2362",23764,4,15,1996,6,"PF","M",15,9,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
"2363",24349,8,15,1996,6,"PF","F",15,8,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
"2364",24729,11,17,1996,6,"PF","F",15,8,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
"2365",35308,12,8,2002,6,"PF","F",16,6,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
"2366",9285,5,28,1984,6,"PE","F",19,26,"Peromyscus","eremicus","Rodent","Short-term Krat Exclosure"
"2367",10884,10,12,1985,6,"PE","M",19,18,"Peromyscus","eremicus","Rodent","Short-term Krat Exclosure"
"2368",13710,11,21,1987,6,"PE","F",20,21,"Peromyscus","eremicus","Rodent","Short-term Krat Exclosure"
"2369",14240,3,20,1988,6,"PE","F",22,26,"Peromyscus","eremicus","Rodent","Short-term Krat Exclosure"
"2370",14945,10,8,1988,6,"PE","F",17,15,"Peromyscus","eremicus","Rodent","Short-term Krat Exclosure"
"2371",15381,1,10,1989,6,"PE","F",21,22,"Peromyscus","eremicus","Rodent","Short-term Krat Exclosure"
"2372",16589,10,8,1989,6,"PE","M",21,23,"Peromyscus","eremicus","Rodent","Short-term Krat Exclosure"
"2373",27118,10,26,1997,6,"PE","M",20,20,"Peromyscus","eremicus","Rodent","Short-term Krat Exclosure"
"2374",837,5,6,1978,6,"DS","F",48,73,"Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
"2375",1172,8,5,1978,6,"DS","F",49,98,"Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
